dataset,task_count,runtime_sec,status
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=112.alb,148,0.03265200002351776,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=115.alb,148,0.03185766699607484,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=118.alb,148,0.032104042009450495,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=121.alb,148,0.030558291997294873,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=125.alb,148,0.02960383301251568,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=129.alb,148,0.028328999993391335,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=133.alb,148,0.027496041991980746,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=137.alb,148,0.027497584000229836,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=142.alb,148,0.027250957995420322,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=146.alb,148,0.024861292011337355,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=152.alb,148,0.024501125008100644,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=157.alb,148,0.02296754199778661,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=163.alb,148,0.02257620799355209,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=170.alb,148,0.021760124975116923,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=84.alb,148,0.039450334006687626,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=85.alb,148,0.040423500002361834,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=87.alb,148,0.04130908299703151,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=89.alb,148,0.041264458996010944,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=91.alb,148,0.04086508299224079,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=93.alb,148,0.039277083007618785,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=95.alb,148,0.039112624974222854,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=97.alb,148,0.03743250001571141,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthol2_c=99.alb,148,0.03737512501538731,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthold_c=403.alb,148,0.014336624997667968,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthold_c=434.alb,148,0.013597540993941948,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthold_c=470.alb,148,0.012776374991517514,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthold_c=513.alb,148,0.012277417001314461,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthold_c=564.alb,148,0.011435499996878207,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthold_c=626.alb,148,0.010390624986030161,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthold_c=705.alb,148,0.00997924999683164,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/barthold_c=805.alb,148,0.009900625009322539,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/bowman8_c=20.alb,8,0.00045920899719931185,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/buxey_c=27.alb,29,0.0023539999965578318,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/buxey_c=30.alb,29,0.002383917017141357,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/buxey_c=33.alb,29,0.0021012079960200936,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/buxey_c=36.alb,29,0.0020893749897368252,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/buxey_c=41.alb,29,0.00182937498902902,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/buxey_c=47.alb,29,0.0018337919900659472,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/buxey_c=54.alb,29,0.0015784589922986925,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/gunther_c=41.alb,35,0.003189666982507333,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/gunther_c=44.alb,35,0.0033823330013547093,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/gunther_c=49.alb,35,0.002984457998536527,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/gunther_c=54.alb,35,0.0029385410016402602,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/gunther_c=61.alb,35,0.0025545000098645687,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/gunther_c=69.alb,35,0.002358666999498382,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/gunther_c=81.alb,35,0.0020265000057406723,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/hahn_c=2004.alb,53,0.004038250015582889,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/hahn_c=2338.alb,53,0.003395042003830895,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/hahn_c=2806.alb,53,0.0030308340210467577,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/hahn_c=3507.alb,53,0.0029942500113975257,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/hahn_c=4676.alb,53,0.0024143340124282986,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/heskia_c=138.alb,28,0.001934625004651025,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/heskia_c=205.alb,28,0.0014905830030329525,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/heskia_c=216.alb,28,0.0015413330111186951,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/heskia_c=256.alb,28,0.0014020420203451067,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/heskia_c=324.alb,28,0.0012615000014193356,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/heskia_c=342.alb,28,0.0014230409869924188,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jackson_c=10.alb,11,0.000642833998426795,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jackson_c=13.alb,11,0.000564665999263525,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jackson_c=14.alb,11,0.000560667016543448,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jackson_c=21.alb,11,0.0004898329789284617,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jackson_c=7.alb,11,0.0007379589951597154,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jackson_c=9.alb,11,0.0006712090107612312,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jaeschke_c=10.alb,9,0.0005034580244682729,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jaeschke_c=18.alb,9,0.0004249580088071525,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jaeschke_c=6.alb,9,0.0006041659798938781,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jaeschke_c=7.alb,9,0.0005903329874854535,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/jaeschke_c=8.alb,9,0.0005468750023283064,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/kilbrid_c=110.alb,45,0.0023804589873179793,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/kilbrid_c=111.alb,45,0.0024120419984683394,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/kilbrid_c=138.alb,45,0.0021824580035172403,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/kilbrid_c=184.alb,45,0.001892957981908694,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/kilbrid_c=56.alb,45,0.003290124994236976,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/kilbrid_c=57.alb,45,0.0032623750157654285,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/kilbrid_c=62.alb,45,0.003220708982553333,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/kilbrid_c=69.alb,45,0.0030188749951776117,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/kilbrid_c=79.alb,45,0.0027594160055741668,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/kilbrid_c=92.alb,45,0.0027013749931938946,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz1_c=1414.alb,32,0.0027824999997392297,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz1_c=1572.alb,32,0.00266770800226368,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz1_c=1768.alb,32,0.002615500008687377,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz1_c=2020.alb,32,0.00226958398707211,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz1_c=2357.alb,32,0.0022986659896560013,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz1_c=2828.alb,32,0.0019130409928038716,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz2_c=11.alb,89,0.021687999978894368,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz2_c=12.alb,89,0.020137833984335884,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz2_c=13.alb,89,0.018289290979737416,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz2_c=14.alb,89,0.01643862499622628,ok
/Users/lennarternst/Documents/TU-Berlin/ALB Seminar/VS_Code/SUALBSP_Paper/python/DataSets/DataSet_SBF1/SBF1-0.25/lutz2_c=15.alb,89,0.01566737500252202,ok
